h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler
1.211768342721555,1.2060965432067108,1.0175421013777728,1.061049780132252,0.8822828625081598,0.840859425459268,0.796146452976822,0.8502280642241478,33.35136301754644,1.1528722069306796,0.4849979212520658,0.5861224103167206,23492.46236310675,0.7067470648466297,282.64987985885193,324.8660969215821,355.354137859545,-0.7767588547703247,-0.3731132962710502,1.328700247695349
1.248310999484047,0.9677161814686208,0.7713873335416236,0.9666693126390684,1.0403179618870426,0.9762190947214716,0.7787318604502468,1.0038502508793807,39.46950104705067,1.2840677128998994,0.5385074337895486,0.5684532232162071,25893.4389889406,0.5321460924359322,297.83657026727565,311.29314981565994,362.48380191243376,-0.3203214082569501,-0.1929492912211788,1.4795239100371504
0.7980185375924882,0.9865375486105894,1.227765799793957,1.1370123105728855,0.9834963792786005,1.0213387611968956,0.6375722704510058,0.771372765834302,46.61719987846891,1.1826320713649616,0.5016877749924571,0.7034478485600586,20693.821273152847,0.3771199243706243,280.1390444992043,310.3805744538299,350.1043798675935,-0.4464180789997834,-0.9701033364531012,0.9428904218961482
0.8169824142812606,0.8230342474273786,0.99371700782409,0.9600547766280114,1.138701786461916,0.9084105331476636,0.9623498388842672,0.9245029989133274,34.71442457708989,1.125742335634902,0.5383678496625298,0.727881590369003,20750.52592025348,0.5824585780099372,292.9413462880568,314.64725452693136,360.1119305053331,-0.6001854708423771,-0.5507378579039737,1.864736952990466
0.883034281778649,1.1758624109903957,1.035757735665256,1.219883164277506,0.9683046859899646,1.1067554257210432,0.7812147662650978,1.0339796884072032,56.61082767356968,1.2522977092247751,0.4585094564192838,0.6984183715417362,22096.46833385704,0.5493444427496139,280.1079555893641,328.1040388289166,345.87305981419456,-0.3914435049859506,-0.2086860325324801,0.746339067287276
1.190767611455159,0.9031658426117573,1.1305031516535884,0.7084341565574442,0.6792079211810631,1.0341502470663828,1.141437579803038,1.1492671594327728,47.68870896612094,1.223340170139827,0.5542193595402111,0.5609314440767114,22751.324478137216,0.4435945146846748,290.1780975979835,318.69972536553485,362.19050735264426,-0.715022337823095,-0.9421204235072848,1.898816435683037
1.4038994467818084,0.6335806037419274,0.9780558754574288,0.7469487815407025,0.8123305457940007,1.0366251173644008,1.0716419023693622,0.937345911857841,57.07450501744398,1.1411442272772416,0.5690000348241864,0.715486261829206,25536.209382713336,0.5254831430503712,292.3650045086925,312.3534009520187,344.810772621028,-0.3175833791885628,-0.4420102943679928,1.479602373272036
0.8550057345904163,1.0823058172881947,0.8537234422224848,0.998951035905605,1.0713810321615072,1.0443523618227228,1.2426642790741442,0.9431055944002332,50.98715991397763,1.2506444029379022,0.5916071043709187,0.5891738328759561,26862.399166815736,0.5402278857714259,287.43250630682587,318.99891925748653,362.4778239448532,-0.3492943514480551,-0.2608541113897176,1.5690104217776988
0.8540690222624272,0.6423304518177495,0.9709925520928137,0.9966266736479464,0.9456778268896312,0.9389243986047552,0.535382191366823,1.2205332357616645,31.58989074445503,1.1829612413969557,0.5247613672826457,0.6266477415110128,29373.15092911492,0.5952641931493478,289.92842053629033,308.8454811682017,362.1203667968626,-0.0710213992634665,0.0728855810230533,2.1017010482571674
0.994688285537547,0.9992202172474656,1.1364292235280535,1.1009415949192405,1.1447353931423023,1.3920813368682807,0.8374294706648305,0.6531661690288484,47.30152205551302,1.1727513617109524,0.530413876487237,0.6154991467139502,22462.253904601912,0.3364875365680079,287.1587469335524,314.233050679806,354.9897141973238,-0.3981041533649284,-1.031198596187172,1.0850872574664194
