h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,T3_prime,T5_prime,log_A_evap,log_A_GasCooler,log_A_recup
0.8920233687407937,1.1172734307665966,0.9498248146238576,1.0348074906036455,1.1004508823245058,0.8804657116794284,0.9590914645378494,0.8911384280269802,30.53621804200241,1.1519607162128318,0.4579237650696715,0.648455571289607,24041.40321651033,325.4059415508645,359.2685080023524,0.323850959465945,1.4992528828352256,-0.3939363171810831
0.9309041843560318,0.8144573933682877,0.9287582033258566,0.7827873487754013,1.0549897369145271,1.086560819077081,0.5954670035587643,1.0280150146715616,59.63167169208094,1.2268011406199222,0.5461013894515658,0.5994462148806354,23270.331615632385,312.4847960018155,358.9506087261412,0.4040666001198245,1.1940580219064068,-0.6578442615596091
1.1585683339328374,0.8019315080373586,0.9020006151139432,0.7888804338435167,0.8590180320508967,0.9695431920935512,0.9918557700223282,0.8866925601470016,42.83319401207587,1.207997075943171,0.470986035683635,0.7241499802545023,26675.93385563585,310.0642911104032,349.2435827819608,0.4807575242479849,-0.078916608447862,-0.6075339427359899
1.051542743435269,1.0782912348425346,1.2648181360421646,0.8922333668121346,0.922919962399496,1.0556718810056964,0.9653598204686984,0.9082723295512076,41.529799414790446,1.2559690790302287,0.4984090031725055,0.6390610510005331,28078.459419412586,308.6227717209267,344.76838566102504,0.6787375748318707,-0.2049328338912583,-0.352623544144273
0.7355439766955899,1.044547700984978,1.0607472566441434,0.9679829272432228,0.8411179717166573,0.9094022219926268,1.1044309547220128,0.7890008354727667,50.389418480792095,1.1213961277653917,0.6473325186534293,0.6529634707859381,27622.85134776616,320.98943000886527,351.2096035753032,0.23500733036498,1.0585002084006825,-1.0099545624180093
1.0486125954092191,1.0375739275518814,0.8108674068497432,1.0466361348397006,0.9905981354090242,1.012988468120935,1.277343414241802,0.8615150130833644,36.547616635951925,1.2522055805004055,0.4784991085803027,0.6218466738799532,27978.136488586344,320.2918807217756,346.62049029973014,0.7612852006470525,0.4889014307422317,-0.4133247084900477
0.9422376579375524,1.0519672314245463,1.1376792920582164,1.2213034325424328,1.1432713480751855,0.976648414691188,1.1689847544321637,0.7972473091575499,58.49883551850676,1.208253315735222,0.5497776306902713,0.6685901702869855,24355.833148129328,319.0839482542814,357.0490217780492,0.5268814256228003,0.6235633202020295,-0.6468449159687004
0.8984616999541062,0.8979962917632264,1.3183234295518949,1.1286489434803029,0.8521410930496685,1.1751673092489712,0.9596666964167754,0.8536190120534001,53.590350432466565,1.292598400771799,0.5736311468636238,0.5827047745170046,28178.342161750217,312.7889419223195,350.07199453075566,0.7365227608936319,-0.3265577019107983,-0.344871243292896
1.0917514433261302,1.0348380545741505,1.154869789082672,0.976009220505486,1.0756069773276766,1.038163126495182,0.8340211136887494,1.158046269491176,32.68233006936779,1.1683744332077373,0.5904929941088208,0.6282163073303522,21202.090553706083,315.9681199181103,362.6622040171983,0.1530238213583773,1.127629272070677,-0.961105749172795
1.1546499283743927,1.0439608709948025,0.772094505106898,0.9971475688145968,0.920461357244134,1.0506403993112805,1.386003970487479,0.8575901666752086,42.52742327354785,1.2265243786267896,0.5619297366973829,0.7438824644670575,25444.89097960849,320.0395267037234,355.96944154690664,0.5620552647951884,1.0437804379952116,-0.6361888028128279
