h_single_phase,h_evaporation,h_condensation,f_single_phase,f_evaporation,f_condensation,beta,phi,gamma,log_A_evap,log_A_cond
1.3199152675096482,1.008498493962877,1.0083146144668058,0.9066115211937512,1.105416968667937,1.0251342556658207,42.27561950683594,1.1515060424804686,0.5865798950195313,0.3848323912206413,0.8656985197024413
1.0935278031783322,0.9092505141993303,1.111868250137863,1.0063099303667404,1.003347943962664,0.9283888591616918,34.77561950683594,1.2015060424804687,0.5365798950195313,1.6450320792423105,0.9530510825577765
0.890908447456634,1.1121108500681323,0.9090299551039727,0.6811914876546042,0.6445589658431468,1.1353363643332248,49.77561950683594,1.1015060424804686,0.6365798950195314,0.20013129611168548,1.2269762561757638
0.857483473980425,0.8790839808760885,1.2619135225332887,0.933713446752842,0.871819311664403,1.1030868096987332,55.40061950683594,1.2140060424804686,0.4990798950195313,0.6079213548194285,0.7755349006584616
1.0664130903259357,1.0830474286926366,0.9847846665051957,1.1426968278658531,1.0771126579588137,0.9007235627232143,40.40061950683594,1.1140060424804685,0.5990798950195313,0.38427929951518525,1.115048312271269
1.211803176667075,0.9849691929094969,0.878829736029806,0.7885073119883654,1.2416408674695982,1.0015175197334554,32.90061950683594,1.2640060424804687,0.5490798950195314,1.4628364656192556,1.196243095745377
0.9701104069287966,1.2627608255095681,1.0828335135190958,1.0300066473094307,0.9797870195465451,0.602642880300699,47.90061950683594,1.1640060424804686,0.6490798950195313,0.4918309296293866,0.827135654140612
0.9196212090568967,0.9361151151680918,0.9359140375593538,0.9827706189771985,1.1381090450703217,0.8303559899507894,59.15061950683594,1.1390060424804687,0.4740798950195313,0.3836725699740947,1.0698222789385643
1.124127646641963,1.1461718607370428,1.1458769839775407,1.2531728940019764,0.9304333418530797,1.0493951674171098,44.15061950683594,1.2390060424804685,0.5740798950195314,0.8383724919636798,1.017644565077532
1.0173448899150808,0.7942567640218328,1.0320522540278456,0.8760338773728786,0.7801873535803852,0.9537979433630204,36.65061950683594,1.1890060424804687,0.5240798950195313,1.8473370209558138,1.0775664920686057
0.7473026211182379,1.0322401097280516,0.7937854433133166,1.0805112820452438,1.0269922761395687,1.1755271636697457,51.65061950683594,1.2890060424804686,0.6240798950195313,0.9202920464851333,1.290799130974386
0.7688435212874273,0.9424916330583182,1.1773606562506354,0.8033261616194224,0.9495375644270065,0.7545873219274071,30.556869506835938,1.1171310424804686,0.5147048950195313,1.084593620804461,1.535122540821948
1.0232742770604575,1.155926139916792,0.9547595482581611,1.03602599279965,1.1677435573690538,1.0191944790757252,45.55686950683594,1.2171310424804687,0.6147048950195313,0.672146385630497,0.9608284155318364
